romanization_key	word_id	confidence
voliyabowohmu	2870	0.25
gucafej	2871	1.0
guucafaej	2871	0.5
guucafej	2871	0.333
gucahfej	2871	0.25
milorudekah	2872	1.0
milorudekahh	2872	0.5
milorudekhah	2872	0.333
milorudehkah	2872	0.25
hok	2873	1.0
hork	2873	0.5
hohk	2873	0.333
hix	2874	1.0
hyx	2874	0.5
hiix	2874	0.333
heex	2874	0.25
cohatewetudu	2875	1.0
cohatehwetudu	2875	0.5
cohatewetuduu	2875	0.333
piqiribo	2876	1.0
piiqiribo	2876	0.5
piqireebo	2876	0.333
piqiriibo	2876	0.25
jikekuqa	2877	1.0
jikekuqaa	2877	0.5
jikekooqah	2877	0.333
jikekhuqa	2877	0.25
jikaekuqa	2877	0.2
reyumubuwonuc	2878	1.0
reyumubuwoonuc	2878	0.5
rehyumubuwonuj	2878	0.333
rehyumubuwonuc	2878	0.25
rudipisidonuze	2879	1.0
rudipisidonuuze	2879	0.5
rudipiisidonuze	2879	0.333
papunedej	2880	1.0
papunedehj	2880	0.5
paapunedej	2880	0.333
papuunedej	2880	0.25
geguduni	2881	1.0
gegudooni	2881	0.5
geguuduni	2881	0.333
retesukibecawi	2882	1.0
rethesukibecawi	2882	0.5
redesukibecawi	2882	0.333
reteshukibecawi	2882	0.25
fazuboxedito	2883	1.0
fazuboxedyto	2883	0.5
fazuboxeditho	2883	0.333
fazuboxehdito	2883	0.25
judizoma	2884	1.0
joodizoma	2884	0.5
judizooma	2884	0.333
pulewodej	2885	1.0
pulewohdej	2885	0.5
phulewodej	2885	0.333
pulehwodej	2885	0.25
kemabiba	2886	1.0
kemabiiba	2886	0.5
kemaabiba	2886	0.333
kemabibah	2886	0.25
rumebufuza	2887	1.0
rumebufooza	2887	0.5
rumebufuuza	2887	0.333
roomebufuza	2887	0.25
mudas	2888	1.0
mudash	2888	0.5
muudas	2888	0.333
moodas	2888	0.25
mudaas	2888	0.2
vuk	2889	1.0
vuuk	2889	0.5
vuukh	2889	0.333
vug	2889	0.25
vukh	2889	0.2
surisisepe	2890	1.0
suriishisepe	2890	0.5
surisisepae	2890	0.333
shurisisepe	2890	0.25
jusuv	2891	1.0
juusuv	2891	0.5
joosuv	2891	0.333
jusoov	2891	0.25
jusuuv	2891	0.2
wicecoqajufulu	2892	1.0
wicecohqajufulu	2892	0.5
wicejorqajufulu	2892	0.333
wicecoqaajufulu	2892	0.25
lujoq	2893	1.0
lujorq	2893	0.5
luujoq	2893	0.333
loojoq	2893	0.25
lujohq	2893	0.2
liqasanemohese	2894	1.0
liqaasanemohese	2894	0.5
liqasanemoheese	2894	0.333
liqasanaemohese	2894	0.25
goveriderajuwap	2895	1.0
goveriderajoowap	2895	0.5
goverideerajuwap	2895	0.333
dopanerociki	2896	1.0
dobanerohciki	2896	0.5
dopaanerociki	2896	0.333
qasoyahajomo	2897	1.0
qahsoyahajomo	2897	0.5
qasoryahajomo	2897	0.333
qafayazir	2898	1.0
qafayazeer	2898	0.5
qaafayazir	2898	0.333
nuhonip	2899	1.0
nuhoneep	2899	0.5
nuhohnip	2899	0.333
xifegiwaboxitu	2900	1.0
xifegiwaboxeetu	2900	0.5
xifaegiwaboxitu	2900	0.333
xifegiwabohxitu	2900	0.25
xifehgiwaboxitu	2900	0.2
bapabofikic	2901	1.0
bapaabofikic	2901	0.5
bapabofikhic	2901	0.333
heza	2902	1.0
heeza	2902	0.5
hehza	2902	0.333
tepibavikur	2903	1.0
tepibavikoor	2903	0.5
tepibavykur	2903	0.333
tephibavikur	2903	0.25
tepybavikur	2903	0.2
xazofekuse	2904	1.0
xazofekuze	2904	0.5
xazohfekuze	2904	0.333
xazofekoose	2904	0.25
xazoofekuze	2904	0.2
tesoxeda	2905	1.0
desoxeda	2905	0.5
tesoxaeda	2905	0.333
dobalipofap	2906	1.0
dobalibofap	2906	0.5
dobaleepofap	2906	0.333
dobalipofahp	2906	0.25
nefujoyen	2907	1.0
nehfujoyaen	2907	0.5
nefuujooyen	2907	0.333
nefoojoyen	2907	0.25
nefujoyaen	2907	0.2
baviqisivaqa	2908	1.0
baaviqisivaqa	2908	0.5
baviqizivaqa	2908	0.333
cugeqidecopiqu	2909	1.0
cugeeqidecopiqu	2909	0.5
cugeqidaecopiqu	2909	0.333
vosib	2910	1.0
voshib	2910	0.5
voosyb	2910	0.333
vohsib	2910	0.25
gege	2911	1.0
gegeh	2911	0.5
gegae	2911	0.333
gegee	2911	0.25
geege	2911	0.2
modevomewahu	2912	1.0
modevomehwahu	2912	0.5
modevomaewahu	2912	0.333
kobazibixim	2913	1.0
khobazibixim	2913	0.5
kobazibixiim	2913	0.333
gato	2914	1.0
gahto	2914	0.5
gaatoh	2914	0.333
gatho	2914	0.25
gator	2914	0.2
lidukipan	2915	1.0
lidookipan	2915	0.5
liduukipan	2915	0.333
lidukipaan	2915	0.25
lidukiphan	2915	0.2
zijaruz	2916	1.0
zijarooz	2916	0.5
ziijaruz	2916	0.333
zijahruz	2916	0.25
kugoqovaja	2917	1.0
kugoqovaaja	2917	0.5
kugooqovaja	2917	0.333
tupib	2918	1.0
tuupib	2918	0.5
dupib	2918	0.333
wuwu	2919	1.0
wuwoo	2919	0.5
wuuwu	2919	0.333
woowu	2919	0.25
zuwu	2920	1.0
zuuwu	2920	0.5
zuwoo	2920	0.333
zoowu	2920	0.25
zuwuu	2920	0.2
tofef	2921	1.0
dofef	2921	0.5
tofeef	2921	0.333
cazesi	2922	1.0
cazesii	2922	0.5
cazeshi	2922	0.333
vularexo	2923	1.0
vularexoo	2923	0.5
vulahrexo	2923	0.333
voolarexo	2923	0.25
wocojec	2924	1.0
wocojehc	2924	0.5
wohcojec	2924	0.333
wocojaec	2924	0.25
wohchojec	2924	0.2
cacoqexowagever	2925	1.0
cacoqexowageveer	2925	0.5
cacoqaexowagever	2925	0.333
cacoqexoowagever	2925	0.25
yiw	2926	1.0
yeew	2926	0.5
yiiw	2926	0.333
yyw	2926	0.25
fasafusodusoy	2927	1.0
fasafusoodusoy	2927	0.5
fasafoosodusoy	2927	0.333
yizobijofiyol	2928	1.0
yizobijohfiyol	2928	0.5
yizohbeejofiyol	2928	0.333
repulec	2929	1.0
rephulec	2929	0.5
repoolec	2929	0.333
reepulec	2929	0.25
rehpulec	2929	0.2
xoredasub	2930	1.0
xoredahsuub	2930	0.5
xoredasoob	2930	0.333
xorehdasub	2930	0.25
xoredaasoob	2930	0.2
rixitekafelidop	2931	1.0
rixitekafaelidob	2931	0.5
rixidekafelidop	2931	0.333
rixithekafelidop	2931	0.25
garesuru	2932	1.0
garezuru	2932	0.5
garesuroo	2932	0.333
midubuvop	2933	1.0
midubuvoph	2933	0.5
meedubuvop	2933	0.333
midubuvob	2933	0.25
hehujopuyoriwat	2934	1.0
haehujopuyoriwat	2934	0.5
hehujopuyohriwat	2934	0.333
hehujopuyorriwat	2934	0.25
jocuyu	2935	1.0
jocuyuu	2935	0.5
jojuyu	2935	0.333
jocuuyu	2935	0.25
johcuyu	2935	0.2
luxiqigasewone	2936	1.0
luxiqiigasewone	2936	0.5
luxiiqigasewone	2936	0.333
difafodagoraxir	2937	1.0
difaafodagoraxir	2937	0.5
difafodagohraxir	2937	0.333
duluyiwukexugo	2938	1.0
duuluyiwukexugo	2938	0.5
duluyywukexugo	2938	0.333
duluuyiwukexugoh	2938	0.25
qidobimi	2939	1.0
qidoobimi	2939	0.5
qidobimy	2939	0.333
dopojoxusupot	2940	1.0
dopojoxusuport	2940	0.5
dophojoxusupot	2940	0.333
dopojoxushupot	2940	0.25
qecir	2941	1.0
qeecir	2941	0.5
qaecir	2941	0.333
lasaxawibixe	2942	1.0
lasahxawibixe	2942	0.5
lasaxawibyxe	2942	0.333
lasaxawibixee	2942	0.25
kakobekag	2943	1.0
khahkobekag	2943	0.5
kahkorbekag	2943	0.333
kahkobekag	2943	0.25
lawin	2944	1.0
lawiin	2944	0.5
lahwin	2944	0.333
gujijo	2945	1.0
gujyjo	2945	0.5
goojijo	2945	0.333
gujeejo	2945	0.25
gujiijo	2945	0.2
qapez	2946	1.0
qaphez	2946	0.5
qapehz	2946	0.333
qahpez	2946	0.25
mahetinoc	2947	1.0
maahetinoc	2947	0.5
mahaetinoc	2947	0.333
mahetinoch	2947	0.25
mahethinoc	2947	0.2
bajijulolele	2948	1.0
bajijuloolelae	2948	0.5
bajijulolaele	2948	0.333
bajijulolehle	2948	0.25
bajijulolelee	2948	0.2
rubisetirewu	2949	1.0
rubisetirewuu	2949	0.5
rubeesetirewu	2949	0.333
rubisetirehwuu	2949	0.25
qumizocecorohu	2950	1.0
qumeezocecorohu	2950	0.5
qoomizocecorohu	2950	0.333
yatifuc	2951	1.0
yatyfuc	2951	0.5
yahtifuc	2951	0.333
yatifuuc	2951	0.25
yahthifuc	2951	0.2
zugu	2952	1.0
zuugu	2952	0.5
zugoo	2952	0.333
zazepo	2953	1.0
zahzepo	2953	0.5
zazeepo	2953	0.333
feconideca	2954	1.0
feconeedeca	2954	0.5
fecohnideca	2954	0.333
kamizekogexi	2955	1.0
kamiizekogexi	2955	0.5
kamizekogeexi	2955	0.333
duqew	2956	1.0
duqehw	2956	0.5
duuqew	2956	0.333
mapiduherija	2957	1.0
mapiduuherija	2957	0.5
mahpiduherija	2957	0.333
qos	2958	1.0
qohs	2958	0.5
qoos	2958	0.333
qors	2958	0.25
zes	2959	1.0
zaes	2959	0.5
zees	2959	0.333
vikerabedexoz	2960	1.0
veekerabedexoz	2960	0.5
viikerabedehxoz	2960	0.333
vikerahbedexoz	2960	0.25
buk	2961	1.0
bug	2961	0.5
book	2961	0.333
bukh	2961	0.25
puvufiyexerehi	2962	1.0
puvufiyexerehii	2962	0.5
buvufiyexerehi	2962	0.333
puvufiyexereehi	2962	0.25
puvufeeyexerehi	2962	0.2
yexetopad	2963	1.0
yaexetopad	2963	0.5
yaexetophad	2963	0.333
yexedopad	2963	0.25
yexetobad	2963	0.2
mimiwibicicato	2964	1.0
mimiwybicicato	2964	0.5
mimiwybycicato	2964	0.333
mimiwibicijato	2964	0.25
mimiwibicycato	2964	0.2
zadusalopix	2965	1.0
zadusalopeex	2965	0.5
zadoosalopix	2965	0.333
wesonuy	2966	1.0
wesonuuy	2966	0.5
wesonooy	2966	0.333
wesoonuy	2966	0.25
wezoonuy	2966	0.2
sekegesijapet	2967	1.0
saekegesyjapet	2967	0.5
sekegesijaapet	2967	0.333
saekegesijapet	2967	0.25
sekegezijapet	2967	0.2
rocucutezituje	2968	1.0
rocucutezitooje	2968	0.5
rojucuthezituje	2968	0.333
bumitotaxitela	2969	1.0
bumitotaxitelah	2969	0.5
bumitotaxitelaa	2969	0.333
diguqaxototavi	2970	1.0
dyguqaxototavi	2970	0.5
diguqaxotodavi	2970	0.333
sicibifo	2971	1.0
zicibifo	2971	0.5
sicibeefo	2971	0.333
siceebifo	2971	0.25
sicibifoh	2971	0.2
rebuwicoqagumut	2972	1.0
rebuwichoqagumud	2972	0.5
rebuwicoqahgumut	2972	0.333
rebuwijoqagumut	2972	0.25
cagabofeteq	2973	1.0
cagabofetaeq	2973	0.5
cagabofedeq	2973	0.333
cagabohfetheq	2973	0.25
cagaabofeteq	2973	0.2
nosewig	2974	1.0
nosewiig	2974	0.5
nohsehwig	2974	0.333
nozewig	2974	0.25
noseweeg	2974	0.2
gute	2975	1.0
gutae	2975	0.5
guthe	2975	0.333
guute	2975	0.25
jebuhaposeyized	2976	1.0
jebuhahposeyized	2976	0.5
jebuhaposeeyized	2976	0.333
jeviyodu	2977	1.0
jaeviyodu	2977	0.5
jeviyodoo	2977	0.333
kamu	2978	1.0
khamu	2978	0.5
kamuu	2978	0.333
gamu	2978	0.25
kamoo	2978	0.2
jan	2979	1.0
jahn	2979	0.5
jaan	2979	0.333
gifepebacezuq	2980	1.0
gifebebacezuq	2980	0.5
gifepebaacezuq	2980	0.333
tomejafevixum	2981	1.0
toomejafevixum	2981	0.5
tomejafeveexum	2981	0.333
tomejafevixuum	2981	0.25
qeh	2982	1.0
qehh	2982	0.5
qaeh	2982	0.333
hipomitihu	2983	1.0
hipomithihu	2983	0.5
hibomitihu	2983	0.333
hipomidihu	2983	0.25
satomen	2984	1.0
saatomen	2984	0.5
sahtomen	2984	0.333
satomehn	2984	0.25
satohmen	2984	0.2
daceze	2985	1.0
dacehze	2985	0.5
dacezeh	2985	0.333
dahjeze	2985	0.25
daaceze	2985	0.2
jedubenijiqu	2986	1.0
jedubenijiqoo	2986	0.5
jedubenijeequ	2986	0.333
jehdubenijiqu	2986	0.25
fubaloganesuba	2987	1.0
fubalogaanesuba	2987	0.5
fubaaloganesuba	2987	0.333
foobaloganesuba	2987	0.25
rehe	2988	1.0
rehhe	2988	0.5
reheh	2988	0.333
raehe	2988	0.25
rehae	2988	0.2
zajazutumaqam	2989	1.0
zajaazutumaqam	2989	0.5
zahjazutumaqam	2989	0.333
suh	2990	1.0
sooh	2990	0.5
suuh	2990	0.333
cosibalika	2991	1.0
chosibalika	2991	0.5
cosibaleeka	2991	0.333
chosibaalika	2991	0.25
coziibalika	2991	0.2
lakoxutefiqufud	2992	1.0
lagoxutefiqufud	2992	0.5
lakoxutefeequfud	2992	0.333
lakoxuthefiqufud	2992	0.25
lakoxutefiiqufud	2992	0.2
lawuki	2993	1.0
lawugi	2993	0.5
lawuky	2993	0.333
vekadu	2994	1.0
vekaduu	2994	0.5
vekahdu	2994	0.333
gegobajov	2995	1.0
gehgobajov	2995	0.5
gaegobajov	2995	0.333
gegobaajov	2995	0.25
hawuvofiv	2996	1.0
hawuvoofiv	2996	0.5
hawuvofeev	2996	0.333
haawuvofiv	2996	0.25
hahwuvofiv	2996	0.2
canedu	2997	1.0
canaedu	2997	0.5
cahnedu	2997	0.333
canedoo	2997	0.25
cahnedoo	2997	0.2
mikiniyejakiguc	2998	1.0
mikiniyejaakiguc	2998	0.5
meekiniyejakiguc	2998	0.333
mikiniiyejakiguc	2998	0.25
mikiniyejakyguc	2998	0.2
hik	2999	1.0
hikh	2999	0.5
hig	2999	0.333
hiy	3000	1.0
heey	3000	0.5
hyy	3000	0.333
nayeqimidowub	3001	1.0
naayeqimidowub	3001	0.5
nayeqimidohwub	3001	0.333
zoju	3002	1.0
zojuu	3002	0.5
zojoo	3002	0.333
zorju	3002	0.25
pifarerejo	3003	1.0
pifaarerejo	3003	0.5
piifahrerejo	3003	0.333
kanaqijobiha	3004	1.0
kanaqijohbiha	3004	0.5
kanaqyjobiha	3004	0.333
kanaaqijobiha	3004	0.25
buwipikuhiva	3005	1.0
buuwipikoohiva	3005	0.5
buwipikuhivaa	3005	0.333
buwipikuhyva	3005	0.25
dufivuzacisa	3006	1.0
dufivuzaceesa	3006	0.5
dufivuzacisah	3006	0.333
dufivuzachisa	3006	0.25
dufivuzachiisa	3006	0.2
yuzugi	3007	1.0
yuzoogi	3007	0.5
yuzuugy	3007	0.333
yoozugi	3007	0.25
yuzugii	3007	0.2
zigafosey	3008	1.0
zigaforsey	3008	0.5
zigafosehy	3008	0.333
catijatoqabukuz	3009	1.0
caatijatoqabukuz	3009	0.5
cahtijatoqaabukuz	3009	0.333
cathijatoqabukuz	3009	0.25
chatijatoqabukuz	3009	0.2
xet	3010	1.0
xeet	3010	0.5
xeht	3010	0.333
xed	3010	0.25
todu	3011	1.0
dodu	3011	0.5
todoo	3011	0.333
dolopuvugocaqog	3012	1.0
dolopoovugocaqog	3012	0.5
dolopuvugocaaqog	3012	0.333
dolopuvoogocaqog	3012	0.25
dolophuvugocaqog	3012	0.2
waf	3013	1.0
waaf	3013	0.5
wahf	3013	0.333
cek	3014	1.0
cehk	3014	0.5
ceek	3014	0.333
cheg	3014	0.25
caek	3014	0.2
duzux	3015	1.0
doozux	3015	0.5
duzoox	3015	0.333
duuzux	3015	0.25
zicahevum	3016	1.0
zicaheevum	3016	0.5
zicahehvum	3016	0.333
zicahhevum	3016	0.25
zycahevum	3016	0.2
quxuwuriyi	3017	1.0
quxuwuuriyi	3017	0.5
quxuwooriyi	3017	0.333
cibusavew	3018	1.0
ciboosavew	3018	0.5
cibusaavew	3018	0.333
cibuzavew	3018	0.25
kiretepamixux	3019	1.0
kirehtepamixux	3019	0.5
kyretepamixoox	3019	0.333
neluvapanoruri	3020	1.0
naeluvapanoruri	3020	0.5
neluvahpanoruri	3020	0.333
riwosugutumedoy	3021	1.0
riwosugutuumedory	3021	0.5
rywosugutumedoy	3021	0.333
riwosugutuumedoy	3021	0.25
riwosuguthumedoy	3021	0.2
jawiqudixid	3022	1.0
jaawiqudixid	3022	0.5
jawiqudyxid	3022	0.333
jawiqoodixid	3022	0.25
jawiqudixiid	3022	0.2
zesoxuhezu	3023	1.0
zesorxuhezu	3023	0.5
zezoxuhezu	3023	0.333
zaesoxuhezu	3023	0.25
puzipemaka	3024	1.0
puzipeemaka	3024	0.5
puziphemaka	3024	0.333
vemafaqisutajic	3025	1.0
vemafaqisutajiic	3025	0.5
vemafaqiisootajic	3025	0.333
vemafaqysutajic	3025	0.25
vemafahqisutajic	3025	0.2
helahunade	3026	1.0
haelahunade	3026	0.5
helahoonade	3026	0.333
helaahunade	3026	0.25
helahunadee	3026	0.2
zijoqetuyatoy	3027	1.0
zijooqetuyatoy	3027	0.5
zijoqetuyahtoy	3027	0.333
dutiji	3028	1.0
dootiji	3028	0.5
dutijy	3028	0.333
dutiiji	3028	0.25
hinakupazoc	3029	1.0
hinakuphazoc	3029	0.5
hynakupazohc	3029	0.333
hinakupahzoc	3029	0.25
hinakoopazoc	3029	0.2
jilaqocihibej	3030	1.0
jilahqocihibej	3030	0.5
jylaqorcihibej	3030	0.333
jilaqocihybej	3030	0.25
jilaqociheebej	3030	0.2
qokebecoleyiwi	3031	1.0
qookebecoleyiwi	3031	0.5
qokebecoleyiwee	3031	0.333
qokebecoleyiwii	3031	0.25
qokebeecoleyiwi	3031	0.2
nidamodagud	3032	1.0
nidahmodagud	3032	0.5
nidahmodaguud	3032	0.333
cudejicev	3033	1.0
cudejeecev	3033	0.5
chudejicev	3033	0.333
cudejiceev	3033	0.25
tuyerulo	3034	1.0
duyerulo	3034	0.5
tuyeruulo	3034	0.333
tuyeroolo	3034	0.25
tuyeerulo	3034	0.2
gakafetup	3035	1.0
gakafeetup	3035	0.5
gakafetuph	3035	0.333
gakafetoop	3035	0.25
gakahfetup	3035	0.2
hiwanit	3036	1.0
heewanit	3036	0.5
hiwahniit	3036	0.333
hiwaanit	3036	0.25
hiwaneet	3036	0.2
gowenunociy	3037	1.0
gowenuunociy	3037	0.5
gowenunojiy	3037	0.333
powegenocodero	3038	1.0
boowegenocodero	3038	0.5
bowegenocodero	3038	0.333
powegenoocodero	3038	0.25
quyodevemogi	3039	1.0
quuyodeevemogi	3039	0.5
quyodevemoogi	3039	0.333
xeb	3040	1.0
xehb	3040	0.5
xeeb	3040	0.333
fopohawuf	3041	1.0
fohpohawuf	3041	0.5
forpohawuf	3041	0.333
fopohaawuf	3041	0.25
fopohawoof	3041	0.2
xamewuxiyaho	3042	1.0
xamewuxiyaaho	3042	0.5
xamewuuxiyaho	3042	0.333
xamewooxiyahor	3042	0.25
xamehwuxiyaho	3042	0.2
fewipehowifet	3043	1.0
fewypehowifet	3043	0.5
fewipehowifeht	3043	0.333
fewipehorwifet	3043	0.25
cuxivucidud	3044	1.0
cuxivoocidud	3044	0.5
chuxivuucidud	3044	0.333
cooxivucidud	3044	0.25
cuxivuceedud	3044	0.2
basubivacalo	3045	1.0
basubivachalo	3045	0.5
basubeevaacalo	3045	0.333
basubivacahlo	3045	0.25
suhadep	3046	1.0
suhadaep	3046	0.5
suhadeb	3046	0.333
shuhadep	3046	0.25
suuhadep	3046	0.2
jupozucesubetul	3047	1.0
jupozujesubetul	3047	0.5
jupozucesubehtool	3047	0.333
jupozucezubetul	3047	0.25
tilikafanedu	3048	1.0
tilikafaneedu	3048	0.5
tileekafanedu	3048	0.333
tilikafanedoo	3048	0.25
befowadon	3049	1.0
befowahdon	3049	0.5
beforwadon	3049	0.333
tadofupatopey	3050	1.0
tahdofupatopey	3050	0.5
tadofupatopeey	3050	0.333
rawuweyaye	3051	1.0
rawuweyahye	3051	0.5
rawuweeyaye	3051	0.333
rawuweyayeh	3051	0.25
payaciben	3052	1.0
bayaciben	3052	0.5
payacibehn	3052	0.333
payajiben	3052	0.25
payaachiben	3052	0.2
lojewesaha	3053	1.0
lojeweshaha	3053	0.5
lojewesahah	3053	0.333
lojewaesaha	3053	0.25
saqehuquxaj	3054	1.0
saqehhuquxaj	3054	0.5
saqeehuquxaj	3054	0.333
saqehooquxaj	3054	0.25
powekohasi	3055	1.0
powekorhasi	3055	0.5
bowekohasi	3055	0.333
bohwekohasi	3055	0.25
cezifeho	3056	1.0
cezifehoh	3056	0.5
caezifeho	3056	0.333
decok	3057	1.0
deecok	3057	0.5
dehcok	3057	0.333
decork	3057	0.25
zasedehe	3058	1.0
zasedehee	3058	0.5
zasehdehe	3058	0.333
zasedehae	3058	0.25
zasedeheh	3058	0.2
xejeqiye	3059	1.0
xejeeqiye	3059	0.5
xaejeqiye	3059	0.333
xejeqeeye	3059	0.25
xejeqiyae	3059	0.2
gekazahoxewudoq	3060	1.0
gekazahoxewoodoq	3060	0.5
gekazahoxeewudoq	3060	0.333
gekazahorxewudoq	3060	0.25
yukogu	3061	1.0
yookogu	3061	0.5
yukoguu	3061	0.333
mevebur	3062	1.0
mehvebur	3062	0.5
meveboor	3062	0.333
meveebur	3062	0.25
yivipacevakop	3063	1.0
yivipahchevakop	3063	0.5
yivibacevakop	3063	0.333
yivipahcevakop	3063	0.25
xukicojanif	3064	1.0
xukicojahnif	3064	0.5
xukicorjanif	3064	0.333
xukycojanif	3064	0.25
borosacegige	3065	1.0
borosacegigeh	3065	0.5
borosacegiige	3065	0.333
pejozitenesopo	3066	1.0
pehjozitenesopo	3066	0.5
peejozitenesopo	3066	0.333
pejozeetenesopo	3066	0.25
dirudurukipi	3067	1.0
dirudurukeepi	3067	0.5
dyrudurukipi	3067	0.333
rayav	3068	1.0
raayav	3068	0.5
rahyav	3068	0.333
dusekamogemoro	3069	1.0
dusekamohgemoro	3069	0.5
doosekamogemoro	3069	0.333
duusekamogehmoro	3069	0.25
lofih	3070	1.0
lofiih	3070	0.5
lofeeh	3070	0.333
comidubajoda	3071	1.0
coomiduubajoda	3071	0.5
comidoobajoda	3071	0.333
comidubajordah	3071	0.25
xexodutaqe	3072	1.0
xexohdutaqe	3072	0.5
xehxodutaqe	3072	0.333
xehxodudaqe	3072	0.25
koqososiz	3073	1.0
koqososyz	3073	0.5
koqosoosiz	3073	0.333
kohqososiz	3073	0.25
xef	3074	1.0
xeef	3074	0.5
xehf	3074	0.333
memeninuhujeni	3075	1.0
memeninoohujeni	3075	0.5
memeniinuhujeni	3075	0.333
memeninuuhujeni	3075	0.25
guxutan	3076	1.0
guxutahn	3076	0.5
guuxutan	3076	0.333
miyalasoxosag	3077	1.0
miyahlasoxosag	3077	0.5
miyalasoxoshag	3077	0.333
miyalazoxosag	3077	0.25
conena	3078	1.0
cornena	3078	0.5
cohnena	3078	0.333
conaena	3078	0.25
fum	3079	1.0
fuum	3079	0.5
foom	3079	0.333
gecuzuna	3080	1.0
gecuzunaa	3080	0.5
gecuzoona	3080	0.333
qad	3081	1.0
qaad	3081	0.5
qahd	3081	0.333
jadite	3082	1.0
jahdite	3082	0.5
jaadide	3082	0.333
jaditeh	3082	0.25
kededuzagu	3083	1.0
kededuzahgu	3083	0.5
kededoozagu	3083	0.333
zesoli	3084	1.0
zesorli	3084	0.5
zesooli	3084	0.333
zesolee	3084	0.25
zeesholi	3084	0.2
tufojaso	3085	1.0
tufoojaaso	3085	0.5
tuufojaso	3085	0.333
tufohjasor	3085	0.25
tufojazo	3085	0.2
zenotevija	3086	1.0
zenortevija	3086	0.5
zenoteevija	3086	0.333
kejodusalazom	3087	1.0
kejodusalazoom	3087	0.5
kejodusalazorm	3087	0.333
pedi	3088	1.0
paedi	3088	0.5
pedee	3088	0.333
pehdi	3088	0.25
peedi	3088	0.2
gukikoxajibahow	3089	1.0
gukikohxajibahow	3089	0.5
gukikoxajibaahow	3089	0.333
yayuw	3090	1.0
yaayuw	3090	0.5
yahyoow	3090	0.333
yayuuw	3090	0.25
sezidok	3091	1.0
saezidok	3091	0.5
sehzidok	3091	0.333
burof	3092	1.0
buroof	3092	0.5
boorof	3092	0.333
bawofehik	3093	1.0
bawofehhik	3093	0.5
baawofaehik	3093	0.333
bawofeheek	3093	0.25
bahwofehik	3093	0.2
yaqorafiguwoj	3094	1.0
yaqoorafiguwoj	3094	0.5
yaqorahfiguwoj	3094	0.333
banilemari	3095	1.0
banilemaari	3095	0.5
banilemaree	3095	0.333
banileemari	3095	0.25
qesixubilo	3096	1.0
qeseexubilo	3096	0.5
qesixubyloh	3096	0.333
qesixubiilo	3096	0.25
qesixubeelo	3096	0.2
jepomaneyid	3097	1.0
jaepomaneyid	3097	0.5
jepomahneyid	3097	0.333
jet	3098	1.0
jed	3098	0.5
jeet	3098	0.333
jeseletefuh	3099	1.0
jeselethefuh	3099	0.5
jeseeletefuh	3099	0.333
jeseletefuuh	3099	0.25
zumicosotoy	3100	1.0
zumicorsotoy	3100	0.5
zumicohsotoy	3100	0.333
tesodeka	3101	1.0
teesodeka	3101	0.5
teshodeka	3101	0.333
tesoodeka	3101	0.25
taesodeka	3101	0.2
yod	3102	1.0
yord	3102	0.5
yood	3102	0.333
pinonosifoqi	3103	1.0
pinonohsifoqi	3103	0.5
pinoonosifoqi	3103	0.333
binonosifoqi	3103	0.25
peenonosifoqi	3103	0.2
sapole	3104	1.0
saphole	3104	0.5
saporle	3104	0.333
sapolee	3104	0.25
xodadagiwo	3105	1.0
xoodadagiwo	3105	0.5
xodadagiwoo	3105	0.333
xodadagiwoh	3105	0.25
repabizos	3106	1.0
repahbizos	3106	0.5
repabiizos	3106	0.333
raepabizos	3106	0.25
zemilumubeduno	3107	1.0
zemilumubeeduno	3107	0.5
zemiilumubeduno	3107	0.333
zemilumuubeduno	3107	0.25
zemilumubedunoh	3107	0.2
ciwafoqizofoqop	3108	1.0
cywafoqizofoqop	3108	0.5
ciwafoqyzofoqop	3108	0.333
ciwafoqizofoqorp	3108	0.25
nusuvucudax	3109	1.0
nusuvucuudax	3109	0.5
nusuvoocudax	3109	0.333
nushuvucoodax	3109	0.25
nusoovucudax	3109	0.2
dunudurupobe	3110	1.0
dunuduuruphobe	3110	0.5
dunuudurupobe	3110	0.333
yanuro	3111	1.0
yanuuro	3111	0.5
yaanuro	3111	0.333
pimigiqujaqoci	3112	1.0
pimigiqoojaqoci	3112	0.5
phimigiqujaqoci	3112	0.333
pimygiqujaqoci	3112	0.25
peemigiqujaqoci	3112	0.2
xuduxuz	3113	1.0
xuduxuuz	3113	0.5
xooduxuz	3113	0.333
xuduuxuz	3113	0.25
xekaxorobefu	3114	1.0
xekahxorohbefu	3114	0.5
xaekaxororbefu	3114	0.333
xekaxorobefoo	3114	0.25
balohoqapovi	3115	1.0
balorhoqapovi	3115	0.5
bahlohoqapovi	3115	0.333
balohoqaapovi	3115	0.25
cerejegeruwu	3116	1.0
cerejaegeruuwu	3116	0.5
cehrejegeruwu	3116	0.333
nexasigiq	3117	1.0
neexasigiq	3117	0.5
nexazigiq	3117	0.333
nexashigiq	3117	0.25
suli	3118	1.0
zuli	3118	0.5
sulii	3118	0.333
zooli	3118	0.25
sulee	3118	0.2
copaqojopuxajo	3119	1.0
cobaqojopuxajo	3119	0.5
copaqojopuxaajo	3119	0.333
norudagefaqu	3120	1.0
noorudagefaqu	3120	0.5
norrudagefaqu	3120	0.333
norudahgefaqu	3120	0.25
noruudagefaqu	3120	0.2
jorasufis	3121	1.0
jorasuufis	3121	0.5
